"Baudeau_1" "Baudeau_2" "Chastellux_1" "Chastellux_2" "Condorcet_1" "Condorcet_2" "Deleyre_1" "Deleyre_2" "dHolbach_1" "dHolbach_2" "Diderot_1" "Diderot_2" "Guibert_1" "Guibert_2" "Jaucourt_1" "Jaucourt_2" "Jussieu_1" "Jussieu_2" "La Grange_1" "La Grange_2" "Marmontel_1" "Marmontel_2" "Meister_1" "Meister_2" "Morellet_1" "Morellet_2" "Naigeon_1" "Naigeon_2" "Pechmeja_1" "Pechmeja_2" "Raynal_1" "Raynal_2" "Rivière_1" "Rivière_2" "Saint-Lambert_1" "Saint-Lambert_2"
"u a n  " 0.00323153982872839 0.00215310747235948 0.00432525951557093 0.00646921194216525 0.00215707845294333 0.00646705037832245 0.0108317717529056 0.00540827032698402 0.00431606547471325 0.00646523856730313 0.00216265314287568 0.0108173596988447 0.0129292232769116 0.00646795666469035 0.00215577640287149 0.00539252165097443 0.0053692428293762 0.00214767406898329 0.00753174090811276 0.00752202879862454 0.00432624190181594 0.00216682376138937 0.00108125641995999 0.00649561545956479 0.00971271934557855 0.00755010030847553 0.00757215178919129 0.00866082061275306 0.0086295237581576 0.0032418763980592 0.00108092916671171 0.00648578532050589 0.00861827505224829 0.00322997416020672 0.00324292771514123 0.00216097070804205
"  c r a" 0 0.00322966120853922 0.0032439446366782 0.00646921194216525 0.00862831381177333 0.00646705037832245 0.00974859457761506 0.00324496219619041 0.00755311458074819 0.00754277832852032 0.00216265314287568 0.00216347193976894 0.00107743527307597 0.00215598555489678 0.00323366460430724 0.00539252165097443 0 0.00214767406898329 0.00537981493436626 0.00859660434128519 0.00432624190181594 0.0065004712841681 0.00432502567983997 0.0032478077297824 0.0064751462303857 0.00539292879176823 0.00865388775907576 0.0129912309191296 0.0053934523488485 0.00432250186407893 0.00324278750013512 0.00648578532050589 0.00538642190765518 0.00861326442721792 0.0151336626706591 0.00864388283216821
"  m   m" 0.00323153982872839 0.00538276868089871 0.00540657439446367 0.0043128079614435 0.00431415690588667 0.00538920864860204 0.0119149489281962 0.00324496219619041 0.00107901636867831 0.00431015904486876 0.00973193914294056 0.00757215178919129 0.00323230581922791 0.00215598555489678 0.00431155280574299 0.00323551299058466 0.00322154569762572 0.00536918517245823 0.00968366688185926 0.0107457554266065 0.00648936285272391 0.0108341188069468 0.00865005135967995 0.00433041030637653 0.00215838207679523 0.00431434303341459 0.00324520790965341 0.00757821803615893 0.0075508332883879 0.0108062546601973 0.00648557500027023 0.00432385688033726 0.00323185314459311 0.00215331610680448 0.00216195181009415 0.00540242677010513
"  n   b" 0.00430871977163785 0.00968898362561767 0.00756920415224913 0.0043128079614435 0.00215707845294333 0.00431136691888163 0 0.00757157845777763 0.00323704910603494 0.00538769880608594 0.0054066328571892 0.00865388775907576 0.00538717636537985 0.00970193499703552 0.00215577640287149 0.0118635476321437 0.00429539426350096 0.00322151110347494 0.00107596298687325 0.00644745325596389 0.00648936285272391 0.00758388316486279 0.00756879493971995 0.00541301288297066 0.00215838207679523 0.00539292879176823 0.00432694387953788 0.00541301288297066 0.0086295237581576 0.0032418763980592 0.00324278750013512 0.00648578532050589 0.00969555943377933 0.0053832902670112 0.00540487952523538 0.0043219414160841
"  t a l" 0.00215435988581893 0.00645932241707845 0.0064878892733564 0.00323460597108262 0.00215707845294333 0.00215568345944082 0.00758224022703394 0.00540827032698402 0.00215803273735663 0.00431015904486876 0.00216265314287568 0.00432694387953788 0.00646461163845582 0.00538996388724196 0.00862310561148598 0.00323551299058466 0.0118123342246276 0.0128860444138997 0.00753174090811276 0.0021491510853213 0.00648936285272391 0.0162511782104203 0.00432502567983997 0.00108260257659413 0.00971271934557855 0.00215717151670729 0.00216347193976894 0 0.0043147618790788 0.00756437826213813 0.00756650416698194 0.0129715706410118 0.00215456876306207 0.00322997416020672 0.00756683133532954 0.00324145606206308
"  v   r" 0.00538589971454731 0.00215310747235948 0.00540657439446367 0.00862561592288699 0.00107853922647167 0.00538920864860204 0.00541588587645281 0.00432661626158722 0.00647409821206988 0.00538769880608594 0.00648795942862704 0.00324520790965341 0.00430974109230388 0.00215598555489678 0.00970099381292172 0.00323551299058466 0.00322154569762572 0.00107383703449165 0.00645577792123951 0.00967117988394584 0.00324468142636195 0.0065004712841681 0.00216251283991999 0.00757821803615893 0.00215838207679523 0.00107858575835365 0.0108173596988447 0.00649561545956479 0.0086295237581576 0.00972562919417759 0.00432371666684682 0.00216192844016863 0.00646370628918622 0.00322997416020672 0.00864780724037661 0.0151267949562944
"a   i r" 0.00538589971454731 0.0107655373617974 0.00108131487889273 0.00107820199036087 0.00754977458530167 0.00538920864860204 0.00541588587645281 0.00648992439238083 0.0118691800554614 0.00431015904486876 0.0108132657143784 0.00540867984942235 0.00323230581922791 0.00323397833234517 0.00538944100717874 0.00215700866038977 0.00322154569762572 0.00429534813796658 0.00753174090811276 0.0042983021706426 0.00216312095090797 0.00758388316486279 0.00432502567983997 0.00974342318934719 0.00323757311519285 0.00215717151670729 0.00540867984942235 0.0032478077297824 0.0032360714093091 0.00864500372815786 0.00648557500027023 0.00540482110042158 0.00430913752612415 0.0053832902670112 0.00648585543028246 0.0108048535402103
"b i t  " 0.0086174395432757 0.00861242988943793 0.00432525951557093 0.00539100995180437 0.009706853038245 0.00754489210804286 0.00649906305174337 0.00865323252317444 0.00323704910603494 0 0.00324397971431352 0.00432694387953788 0.00538717636537985 0.00431197110979356 0.00107788820143575 0.00215700866038977 0 0.00107383703449165 0.0021519259737465 0.00644745325596389 0.00108156047545399 0.00216682376138937 0.00756879493971995 0.00866082061275306 0.00323757311519285 0.00539292879176823 0.00324520790965341 0.00216520515318826 0.0075508332883879 0.00648375279611839 0.0140520791672522 0.00972867798075884 0.0118501281968414 0.00645994832041344 0.00756683133532954 0.00756339747814718
"d   n s" 0.00538589971454731 0.00430621494471897 0.00432525951557093 0.00754741393252612 0.003235617679415 0.00538920864860204 0.00433270870116225 0.00648992439238083 0.00323704910603494 0.00431015904486876 0.00756928600006488 0.00649041581930682 0.00861948218460776 0.00538996388724196 0.00431155280574299 0.00539252165097443 0.0053692428293762 0.00751685924144152 0.00753174090811276 0 0.00540780237726993 0.00758388316486279 0.00648753851975996 0.00541301288297066 0.00755433726878332 0.00755010030847553 0.00973562372896023 0.00649561545956479 0.0010786904697697 0.00108062546601973 0.00108092916671171 0.00756674954059021 0.00646370628918622 0.00430663221360896 0.00864780724037661 0.0043219414160841
"d   p r" 0.00969461948618517 0.00753587615325819 0.00756920415224913 0.0043128079614435 0.00862831381177333 0.00646705037832245 0.00324953152587169 0.00540827032698402 0.00431606547471325 0.00323261928365157 0.00432530628575136 0.00540867984942235 0.00861948218460776 0.00323397833234517 0.00431155280574299 0.00323551299058466 0.00322154569762572 0.00859069627593316 0.00430385194749301 0.0042983021706426 0.00324468142636195 0.00216682376138937 0.00216251283991999 0.00649561545956479 0.00863352830718094 0.00647151455012188 0.00324520790965341 0.0032478077297824 0.0053934523488485 0.00648375279611839 0.00756650416698194 0.00540482110042158 0.0107728438153104 0.00861326442721792 0.00324292771514123 0.0043219414160841
"i   u t" 0.00215435988581893 0.00430621494471897 0.00865051903114187 0.00539100995180437 0.00862831381177333 0.00323352518916122 0.00433270870116225 0.00757157845777763 0.00755311458074819 0.00646523856730313 0.0054066328571892 0.00540867984942235 0.00646461163845582 0.00431197110979356 0.00646732920861448 0.00431401732077954 0.00322154569762572 0.00322151110347494 0.0021519259737465 0.0042983021706426 0.00540780237726993 0.00216682376138937 0.00648753851975996 0.00433041030637653 0.0064751462303857 0.00431434303341459 0.0129808316386136 0.00866082061275306 0.0032360714093091 0.0032418763980592 0.00648557500027023 0.00540482110042158 0.00969555943377933 0.00215331610680448 0.00432390362018831 0.00864388283216821
"i g e  " 0.00969461948618517 0.0107655373617974 0.0064878892733564 0.00754741393252612 0.00647123535883 0.00754489210804286 0.00758224022703394 0.00324496219619041 0.00647409821206988 0.00646523856730313 0.00216265314287568 0.00540867984942235 0.00323230581922791 0.00538996388724196 0.00538944100717874 0.00323551299058466 0.00859078852700192 0.00751685924144152 0.0021519259737465 0.0042983021706426 0.0075709233281779 0.00866729504555747 0.00324376925987998 0.00433041030637653 0.00323757311519285 0.00215717151670729 0.00649041581930682 0.00433041030637653 0.0010786904697697 0.00864500372815786 0.00216185833342341 0.00432385688033726 0.00430913752612415 0.0053832902670112 0.00432390362018831 0.00756339747814718
"l   i r" 0.00538589971454731 0.00107655373617974 0.0064878892733564 0.00862561592288699 0.00431415690588667 0.00431136691888163 0.00649906305174337 0.00324496219619041 0.0129481964241398 0.0107753976121719 0.00324397971431352 0.00216347193976894 0.00215487054615194 0.00538996388724196 0.00538944100717874 0.00323551299058466 0.00322154569762572 0.00536918517245823 0.0021519259737465 0.0021491510853213 0.00432624190181594 0.0130009425683362 0.00648753851975996 0.00541301288297066 0.00863352830718094 0.00323575727506094 0.00865388775907576 0.00649561545956479 0.0032360714093091 0.00648375279611839 0.00432371666684682 0.00216192844016863 0.00430913752612415 0.00861326442721792 0.00972878314542369 0.0043219414160841
"l s   n" 0.00538589971454731 0.00753587615325819 0.00216262975778547 0.00862561592288699 0.00539269613235833 0.00323352518916122 0.0119149489281962 0.00648992439238083 0.00647409821206988 0.0140080168958235 0.00432530628575136 0.00108173596988447 0.00107743527307597 0.00431197110979356 0.00323366460430724 0.00323551299058466 0.00214769713175048 0.00322151110347494 0.00753174090811276 0.00859660434128519 0.00216312095090797 0.00433364752277873 0.00108125641995999 0.00433041030637653 0.00431676415359047 0.00107858575835365 0.00649041581930682 0.00433041030637653 0.0032360714093091 0.0032418763980592 0.00648557500027023 0.00972867798075884 0.00969555943377933 0.0129198966408269 0.00648585543028246 0.00756339747814718
"p   i l" 0.00323153982872839 0.00753587615325819 0.00432525951557093 0.0043128079614435 0.00431415690588667 0.00754489210804286 0.00758224022703394 0.00432661626158722 0.00323704910603494 0.00538769880608594 0.0118945922858162 0.00432694387953788 0.00538717636537985 0.00754594944213874 0.00431155280574299 0.00431401732077954 0.00107384856587524 0.00644302220694987 0.0021519259737465 0.00107457554266065 0.00432624190181594 0.00216682376138937 0.00432502567983997 0.00649561545956479 0.00863352830718094 0.00755010030847553 0.00540867984942235 0.00541301288297066 0.0075508332883879 0.00540312733009866 0.00324278750013512 0.00972867798075884 0.00646370628918622 0.00645994832041344 0.00756683133532954 0.00648291212412616
"p o   u" 0.00646307965745678 0.00430621494471897 0.0064878892733564 0.0043128079614435 0.0118639314911883 0.00215568345944082 0.00649906305174337 0.00432661626158722 0.00755311458074819 0.00538769880608594 0.00973193914294056 0.00540867984942235 0.00646461163845582 0.00323397833234517 0.00431155280574299 0.00215700866038977 0.00322154569762572 0.00322151110347494 0.00860770389498601 0.00322372662798195 0.00324468142636195 0.0065004712841681 0.00108125641995999 0.0032478077297824 0.00431676415359047 0.00862868606682917 0.00649041581930682 0.00649561545956479 0.0075508332883879 0.00648375279611839 0.00432371666684682 0.00756674954059021 0.00538642190765518 0.0118432385874246 0.00216195181009415 0.00324145606206308
"r c h  " 0.00538589971454731 0.00430621494471897 0.00432525951557093 0.0107820199036087 0.00539269613235833 0.00646705037832245 0.00216635435058112 0.00432661626158722 0.00539508184339156 0.00646523856730313 0.00756928600006488 0.00649041581930682 0.0140066585499876 0.0204818627715194 0.00323366460430724 0.00215700866038977 0.00214769713175048 0.00322151110347494 0.0021519259737465 0.0021491510853213 0.00324468142636195 0.00216682376138937 0.00216251283991999 0.00757821803615893 0.00539595519198809 0.00323575727506094 0.00108173596988447 0.00541301288297066 0.0097082142279273 0.00540312733009866 0.0118902208338288 0.00324289266025295 0.00538642190765518 0.00645994832041344 0.00216195181009415 0.0043219414160841
"s   s s" 0.00646307965745678 0.00645932241707845 0.00432525951557093 0.0043128079614435 0.00107853922647167 0.00646705037832245 0 0.00216330813079361 0.00647409821206988 0.0096978578509547 0.00756928600006488 0.00865388775907576 0.00754204691153179 0.00323397833234517 0.00754521741005023 0.00970653897175397 0.00322154569762572 0.00751685924144152 0.00107596298687325 0 0.0151418466563558 0.00325023564208405 0.00540628209979997 0.00541301288297066 0.0064751462303857 0.0107858575835365 0.00757215178919129 0.00216520515318826 0 0 0.00108092916671171 0.00108096422008432 0.00430913752612415 0.00753660637381568 0.00864780724037661 0.0151267949562944
"s o   l" 0.0107717994290946 0.00753587615325819 0 0.00323460597108262 0.00539269613235833 0.00215568345944082 0.00108317717529056 0.00216330813079361 0.00755311458074819 0.00431015904486876 0.00216265314287568 0.00649041581930682 0.00861948218460776 0.00862394221958713 0.00538944100717874 0.00431401732077954 0.00429539426350096 0.00214767406898329 0.00107596298687325 0.00107457554266065 0.00648936285272391 0.0108341188069468 0.00540628209979997 0.00974342318934719 0.0064751462303857 0.00647151455012188 0.00757215178919129 0.00866082061275306 0.0043147618790788 0.00648375279611839 0.00324278750013512 0.00648578532050589 0.00323185314459311 0.0053832902670112 0.00864780724037661 0.00972436818618924
"t   e x" 0.00430871977163785 0.00968898362561767 0.00216262975778547 0.00646921194216525 0.00431415690588667 0.00862273383776326 0.00108317717529056 0 0.00215803273735663 0.0107753976121719 0.0054066328571892 0.00865388775907576 0.00215487054615194 0.00431197110979356 0.00970099381292172 0.0075495303113642 0.0053692428293762 0.00107383703449165 0.00107596298687325 0.0042983021706426 0.0075709233281779 0.0065004712841681 0.00432502567983997 0.00649561545956479 0.00863352830718094 0.0107858575835365 0.00324520790965341 0.00974342318934719 0.0043147618790788 0.00540312733009866 0.00324278750013512 0.00648578532050589 0.00538642190765518 0.00861326442721792 0.00216195181009415 0.00540242677010513
"  d s  " 0.00646307965745678 0.00645932241707845 0.0064878892733564 0.0043128079614435 0.00107853922647167 0.00646705037832245 0.0086654174023245 0.00757157845777763 0.00647409821206988 0.00323261928365157 0.00756928600006488 0.00973562372896023 0.00323230581922791 0.00431197110979356 0.00323366460430724 0.00107850433019489 0.00214769713175048 0.00107383703449165 0.00322788896061975 0.0021491510853213 0.00648936285272391 0.00541705940347342 0.00432502567983997 0.00541301288297066 0.0064751462303857 0.00539292879176823 0.00540867984942235 0.00866082061275306 0.0053934523488485 0.00864500372815786 0.00648557500027023 0.00324289266025295 0.00754099067071726 0.00645994832041344 0.00756683133532954 0.00864388283216821
"  e c t" 0.00323153982872839 0.00215310747235948 0.00216262975778547 0.00215640398072175 0.00862831381177333 0.00970057556748367 0.00541588587645281 0.00432661626158722 0.00431606547471325 0.00107753976121719 0.0162198985715676 0.0118990956687292 0.00215487054615194 0.0107799277744839 0.00538944100717874 0.00647102598116931 0.0118123342246276 0.0161075555173747 0.00107596298687325 0.0021491510853213 0.0140602861809018 0.0130009425683362 0.00324376925987998 0.00649561545956479 0.00539595519198809 0.00431434303341459 0.00649041581930682 0.00216520515318826 0 0.00108062546601973 0.00108092916671171 0.00108096422008432 0.00215456876306207 0 0.00432390362018831 0.0043219414160841
"  n n a" 0.00430871977163785 0.00107655373617974 0.00432525951557093 0.00215640398072175 0.00431415690588667 0.0129341007566449 0.00649906305174337 0.0010816540653968 0.0086321309494265 0.00431015904486876 0.00756928600006488 0.0108173596988447 0.00323230581922791 0.00107799277744839 0.00215577640287149 0.00215700866038977 0.00214769713175048 0.00214767406898329 0.00645577792123951 0.00322372662798195 0.00216312095090797 0.0065004712841681 0.00540628209979997 0.0129912309191296 0.0107919103839762 0.0107858575835365 0.00432694387953788 0.00433041030637653 0.0021573809395394 0.0032418763980592 0.00432371666684682 0.00540482110042158 0.00215456876306207 0.00107665805340224 0.0194575662908474 0.0108048535402103
"  q   m" 0.00215435988581893 0.00538276868089871 0.00432525951557093 0.00646921194216525 0.00754977458530167 0.00538920864860204 0.00649906305174337 0.00432661626158722 0.00755311458074819 0.00538769880608594 0.00432530628575136 0.00540867984942235 0.00646461163845582 0.00538996388724196 0.00754521741005023 0.00323551299058466 0.00107384856587524 0.00322151110347494 0.0107596298687325 0.00537287771330325 0.00540780237726993 0.0119175306876415 0.00540628209979997 0.00541301288297066 0.00431676415359047 0.00323575727506094 0.00324520790965341 0.00866082061275306 0.0053934523488485 0.00540312733009866 0.00756650416698194 0 0.00861827505224829 0.00430663221360896 0.00540487952523538 0.0043219414160841
"a   d u" 0.00323153982872839 0.00645932241707845 0.0108131487889273 0.0043128079614435 0.00647123535883 0.00646705037832245 0.00108317717529056 0.00540827032698402 0.00431606547471325 0.00754277832852032 0.00756928600006488 0.0108173596988447 0.00215487054615194 0.00107799277744839 0.00646732920861448 0.00431401732077954 0.00751693996112668 0.00751685924144152 0.00753174090811276 0.00967117988394584 0.00648936285272391 0.0108341188069468 0.00324376925987998 0.00108260257659413 0.00323757311519285 0.00647151455012188 0.00432694387953788 0.00216520515318826 0.0021573809395394 0.00432250186407893 0.00756650416698194 0.00864771376067452 0.00107728438153104 0.00645994832041344 0.00648585543028246 0.00108048535402103
"d e   j" 0.00538589971454731 0.00322966120853922 0.0064878892733564 0.0129384238843305 0.003235617679415 0.00538920864860204 0 0.00432661626158722 0.00323704910603494 0.00754277832852032 0.00648795942862704 0.00649041581930682 0.00538717636537985 0.00431197110979356 0.00754521741005023 0.00539252165097443 0.00322154569762572 0.00429534813796658 0.00537981493436626 0.00107457554266065 0.00324468142636195 0.00325023564208405 0.00756879493971995 0.00974342318934719 0.0064751462303857 0.00539292879176823 0.00432694387953788 0.00541301288297066 0.0086295237581576 0.00540312733009866 0.00756650416698194 0.00216192844016863 0.00646370628918622 0.00322997416020672 0.00540487952523538 0.0108048535402103
"d i   s" 0.00107717994290946 0.00753587615325819 0.00216262975778547 0.0043128079614435 0.003235617679415 0.00754489210804286 0.00433270870116225 0.00324496219619041 0.0118691800554614 0.0107753976121719 0.00865061257150272 0.00324520790965341 0.00107743527307597 0.00646795666469035 0.00754521741005023 0.0150990606227284 0.00644309139525144 0.00429534813796658 0.00322788896061975 0.00322372662798195 0.0075709233281779 0.00325023564208405 0.00432502567983997 0.00541301288297066 0.00215838207679523 0.00647151455012188 0.00757215178919129 0.00649561545956479 0.0032360714093091 0.0032418763980592 0.00648557500027023 0.00432385688033726 0.00646370628918622 0.00215331610680448 0.00648585543028246 0.00540242677010513
"e c o  " 0.0118489793720041 0.00753587615325819 0.00216262975778547 0.00107820199036087 0.00539269613235833 0.0107784172972041 0.00324953152587169 0.00324496219619041 0.00539508184339156 0.00862031808973751 0.00432530628575136 0.00649041581930682 0.00754204691153179 0.00323397833234517 0.00215577640287149 0.00539252165097443 0.00859078852700192 0.00644302220694987 0.0021519259737465 0.0021491510853213 0.00648936285272391 0.00433364752277873 0.00432502567983997 0.00108260257659413 0.0064751462303857 0.00647151455012188 0.00324520790965341 0.0032478077297824 0.0118655951674667 0.00540312733009866 0.00972836250040535 0.0118906064209275 0.00215456876306207 0.0053832902670112 0.00216195181009415 0.0043219414160841
"e m   r" 0.0086174395432757 0.00430621494471897 0.00432525951557093 0.00754741393252612 0.00754977458530167 0.00538920864860204 0.00324953152587169 0.00324496219619041 0.00431606547471325 0.00215507952243438 0.00324397971431352 0.00757215178919129 0.0129292232769116 0.0140139061068291 0.00323366460430724 0.00431401732077954 0.00751693996112668 0.00751685924144152 0.00537981493436626 0.0161186331399097 0.00324468142636195 0.00433364752277873 0 0.0032478077297824 0.00215838207679523 0.00323575727506094 0.00973562372896023 0.0032478077297824 0.0021573809395394 0.00540312733009866 0.00324278750013512 0.00324289266025295 0.00430913752612415 0.00753660637381568 0.00756683133532954 0.00108048535402103
"h   s  " 0.00215435988581893 0.00645932241707845 0.00756920415224913 0.00754741393252612 0.00754977458530167 0.00538920864860204 0.00649906305174337 0.0183881191117457 0.00539508184339156 0.0096978578509547 0.00324397971431352 0.00432694387953788 0.00538717636537985 0.00431197110979356 0.00754521741005023 0.00647102598116931 0.0053692428293762 0.00751685924144152 0.00107596298687325 0.00537287771330325 0.00324468142636195 0.00216682376138937 0.00216251283991999 0.0032478077297824 0.00539595519198809 0.00215717151670729 0.00432694387953788 0.00108260257659413 0.0043147618790788 0.0118868801262171 0.00864743333369364 0.00756674954059021 0.00323185314459311 0.00215331610680448 0.00540487952523538 0.00216097070804205
"o   m a" 0.0129261593149136 0.00322966120853922 0.0097318339100346 0.00862561592288699 0.009706853038245 0.00538920864860204 0.00649906305174337 0.00540827032698402 0.00431606547471325 0.00538769880608594 0 0.00757215178919129 0.00323230581922791 0.0107799277744839 0.00970099381292172 0.00647102598116931 0.0053692428293762 0.00322151110347494 0.00645577792123951 0.0042983021706426 0.00432624190181594 0.00325023564208405 0.00540628209979997 0.00216520515318826 0.00539595519198809 0.00539292879176823 0.00108173596988447 0.00108260257659413 0.0043147618790788 0.00540312733009866 0.00756650416698194 0.00540482110042158 0.00430913752612415 0.00430663221360896 0.00540487952523538 0.00324145606206308
"o l e  " 0.00215435988581893 0.00322966120853922 0.00432525951557093 0.00215640398072175 0.00431415690588667 0.0107784172972041 0.0119149489281962 0.00973488658857124 0.00431606547471325 0.00862031808973751 0.00865061257150272 0.00540867984942235 0.00430974109230388 0.00323397833234517 0.00431155280574299 0.00323551299058466 0 0.00536918517245823 0.00645577792123951 0.00644745325596389 0.00540780237726993 0.00758388316486279 0.00540628209979997 0.00757821803615893 0.00323757311519285 0.00323575727506094 0.00540867984942235 0.00433041030637653 0.0064721428186182 0.00216125093203946 0.00864743333369364 0.00864771376067452 0.00754099067071726 0.00645994832041344 0.00324292771514123 0.00216097070804205
"t u   e" 0.00430871977163785 0.00322966120853922 0.00216262975778547 0.00215640398072175 0.00431415690588667 0.00431136691888163 0.00649906305174337 0.00216330813079361 0.0086321309494265 0.00215507952243438 0.0151385720001298 0.0108173596988447 0.00323230581922791 0.00431197110979356 0.00323366460430724 0.0075495303113642 0.00322154569762572 0.00644302220694987 0.00860770389498601 0.00967117988394584 0.00216312095090797 0.0108341188069468 0.00865005135967995 0.00649561545956479 0.00323757311519285 0.00323575727506094 0.0129808316386136 0.00974342318934719 0.0010786904697697 0.00540312733009866 0.00324278750013512 0.00324289266025295 0 0.00107665805340224 0.00648585543028246 0.00648291212412616
"v e   n" 0.00323153982872839 0.00753587615325819 0.0032439446366782 0.00539100995180437 0.00431415690588667 0.00754489210804286 0.00324953152587169 0.00216330813079361 0.00215803273735663 0.00215507952243438 0.00756928600006488 0.00432694387953788 0.00107743527307597 0.00646795666469035 0.00323366460430724 0.00539252165097443 0.0053692428293762 0.00429534813796658 0.00322788896061975 0.00644745325596389 0.0108156047545399 0.0065004712841681 0.00324376925987998 0.00433041030637653 0.00971271934557855 0.00431434303341459 0.0118990956687292 0.00866082061275306 0.0032360714093091 0.00540312733009866 0.00648557500027023 0.00324289266025295 0.00538642190765518 0.0107665805340224 0.0118907349555178 0.00216097070804205
"v e s  " 0.00754025960036624 0.00968898362561767 0.00108131487889273 0.00215640398072175 0.00539269613235833 0.00538920864860204 0.00541588587645281 0.00540827032698402 0.00647409821206988 0.00323261928365157 0.0108132657143784 0.00865388775907576 0.00323230581922791 0.00431197110979356 0.00431155280574299 0.00323551299058466 0.0107384856587524 0.00214767406898329 0.00430385194749301 0.0021491510853213 0.00324468142636195 0.0065004712841681 0.00540628209979997 0.00649561545956479 0.00107919103839762 0.00539292879176823 0.00649041581930682 0.00541301288297066 0.0086295237581576 0.00864500372815786 0.00108092916671171 0.00432385688033726 0.00646370628918622 0.00753660637381568 0.00540487952523538 0.00864388283216821
"  é c h" 0.00323153982872839 0.00322966120853922 0.0032439446366782 0.00539100995180437 0.00107853922647167 0.00431136691888163 0.00541588587645281 0.010816540653968 0.00539508184339156 0.00215507952243438 0.0054066328571892 0.00324520790965341 0.00323230581922791 0.0107799277744839 0.00323366460430724 0.00323551299058466 0.00107384856587524 0.00429534813796658 0.00860770389498601 0.00537287771330325 0.00108156047545399 0.00433364752277873 0.00973130777963994 0.00216520515318826 0.00215838207679523 0.00215717151670729 0.00540867984942235 0.00216520515318826 0.010786904697697 0.0140481310582565 0.0151330083339639 0.0118906064209275 0.00323185314459311 0.0053832902670112 0.00540487952523538 0.00756339747814718
"  l   y" 0.00215435988581893 0.00538276868089871 0.00540657439446367 0.00862561592288699 0.00647123535883 0.00862273383776326 0.00649906305174337 0.00540827032698402 0.00215803273735663 0.00323261928365157 0.00973193914294056 0.00973562372896023 0.00646461163845582 0.00646795666469035 0.012934658417229 0.00647102598116931 0 0.00536918517245823 0.00430385194749301 0.00322372662798195 0.00324468142636195 0.00216682376138937 0.00216251283991999 0.0032478077297824 0.00215838207679523 0.00539292879176823 0.00432694387953788 0.00541301288297066 0 0.00540312733009866 0.00864743333369364 0.00756674954059021 0.00107728438153104 0.00322997416020672 0.0108097590504708 0.0118853388942313
"a   t a" 0.00538589971454731 0.0107655373617974 0.00756920415224913 0.00754741393252612 0.00539269613235833 0.00323352518916122 0.00324953152587169 0.00865323252317444 0.00107901636867831 0 0.00324397971431352 0.00540867984942235 0.0107743527307597 0.0118579205519323 0.00107788820143575 0.00431401732077954 0.00644309139525144 0.00751685924144152 0.00645577792123951 0.0118203309692671 0.00648936285272391 0.00541705940347342 0.00216251283991999 0.0032478077297824 0.00755433726878332 0.00647151455012188 0.00432694387953788 0.00108260257659413 0.0032360714093091 0.0032418763980592 0.00432371666684682 0.00432385688033726 0.00538642190765518 0.00215331610680448 0.0118907349555178 0.00216097070804205
"f a u t" 0.00538589971454731 0.00322966120853922 0.00432525951557093 0.0043128079614435 0.00862831381177333 0.00646705037832245 0.00324953152587169 0.0010816540653968 0.00647409821206988 0.00323261928365157 0.00756928600006488 0.00432694387953788 0.00430974109230388 0.00754594944213874 0.00431155280574299 0.00862803464155909 0.00322154569762572 0.00322151110347494 0.00322788896061975 0.00322372662798195 0.00216312095090797 0.00541705940347342 0.00324376925987998 0.0032478077297824 0.00863352830718094 0.00539292879176823 0.00973562372896023 0.0119086283425355 0.0064721428186182 0.0032418763980592 0.00648557500027023 0.00216192844016863 0.00861827505224829 0.0053832902670112 0.00864780724037661 0.00864388283216821
"i   r é" 0.0107717994290946 0.00538276868089871 0.0032439446366782 0.00323460597108262 0.00754977458530167 0.00646705037832245 0.00324953152587169 0.00216330813079361 0.00539508184339156 0.0096978578509547 0.00865061257150272 0.00540867984942235 0.00538717636537985 0.00215598555489678 0.00538944100717874 0.00539252165097443 0.00429539426350096 0.00429534813796658 0.00430385194749301 0.00752202879862454 0.00973404427908586 0.00433364752277873 0.00648753851975996 0.00433041030637653 0.00431676415359047 0.00755010030847553 0.00540867984942235 0.00541301288297066 0.0075508332883879 0.00432250186407893 0.00648557500027023 0.00540482110042158 0.00215456876306207 0.00645994832041344 0.00216195181009415 0.00324145606206308
"m p a  " 0.00107717994290946 0.00538276868089871 0.0064878892733564 0.00323460597108262 0.00431415690588667 0.00431136691888163 0.00108317717529056 0 0.00107901636867831 0.00323261928365157 0.00432530628575136 0.00757215178919129 0.00646461163845582 0.0107799277744839 0.00215577640287149 0.00215700866038977 0.00107384856587524 0.00214767406898329 0.0021519259737465 0.00322372662798195 0.00324468142636195 0.00108341188069468 0.00648753851975996 0.00541301288297066 0.0215838207679523 0.0248074724421339 0.00757215178919129 0.00216520515318826 0.010786904697697 0.00972562919417759 0.00432371666684682 0.00540482110042158 0.00215456876306207 0.00322997416020672 0.00864780724037661 0.00648291212412616
